timestamp,profile_1,profile_2,profile_3,profile_4,profile_5,profile_6,profile_7,profile_8,profile_9,profile_10,profile_11,profile_12,profile_13,profile_14,profile_15,profile_16,profile_17
5/3/2020 9:30,9.715821111,0,0,,,,,,,,,,,,,,

5/3/2020 10:00,11.25968556,0,0,,,,,,,,,,,,,,

5/3/2020 10:30,22.34234111,0,0,,,,,,,,,,,,,,

5/3/2020 11:00,17.94605722,0,0,,,,,,,,,,,,,,

5/3/2020 11:30,22.577785,0,0,,,,,,,,,,,,,,

5/3/2020 12:00,30.47863,0,0,,,,,,,,,,,,,,

5/3/2020 12:30,29.71986778,0,0,,,,,,,,,,,,,,

5/3/2020 13:00,26.56355333,0,0,,,,,,,,,,,,,,

5/3/2020 13:30,25.42694167,0,0,,,,,,,,,,,,,,

5/3/2020 14:00,23.301365,0,0,,,,,,,,,,,,,,

5/3/2020 14:30,15.66423556,0,0,,,,,,,,,,,,,,

5/3/2020 15:00,17.06509444,0,0,,,,,,,,,,,,,,

5/3/2020 15:30,15.86943278,0,0,,,,,,,,,,,,,,

5/3/2020 16:00,10.58525889,0,0,,,,,,,,,,,,,,

5/3/2020 16:30,8.140737222,0,0,,,,,,,,,,,,,,

5/3/2020 17:00,4.023723889,0,0,,,,,,,,,,,,,,

5/3/2020 17:30,3.808436667,0,0,,,,,,,,,,,,,,

5/3/2020 18:00,1.838043333,0,0,,,,,,,,,,,,,,

5/3/2020 18:30,0.339725,0,0,,,,,,,,,,,,,,

5/3/2020 19:00,0.010355,0,0,,,,,,,,,,,,,,

5/3/2020 19:30,0.001266667,0,0,,,,,,,,,,,,,,

5/3/2020 20:00,0.003115,0,0,,,,,,,,,,,,,,

5/3/2020 20:30,0.005992222,0,0,,,,,,,,,,,,,,

5/3/2020 21:00,0.008588333,0,0,,,,,,,,,,,,,,

5/3/2020 21:30,0.007415,0,0,,,,,,,,,,,,,,

5/3/2020 22:00,0.001969444,0,0,,,,,,,,,,,,,,

5/3/2020 22:30,0.010104444,0,0,,,,,,,,,,,,,,

5/3/2020 23:00,0.011772222,0,0,,,,,,,,,,,,,,

